original_filename,page,file_url,platform_link,InvoiceNumber,SupplierName,Total,InvoiceDate,Project_Name,Item,Description,Amount,Qty,Unit_Price,col1,col2
Screenshot 2023-11-13 160102.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/02c64307-bb3a-43b7-8f0b-c2f0c17d9fa2.jpeg?expires=1699892328&or=0&s=8d6d2b8fb83bc4c820473d57383cd7c8,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/97e83ef5-821d-11ee-aaf8-3e4046c83b8b,IN6988936,OVERTURE,$ 508.60,6/30/2023,,,High Visibility Polo,,1,$ 32.75,$ 32.75,
Screenshot 2023-11-13 160102.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/02c64307-bb3a-43b7-8f0b-c2f0c17d9fa2.jpeg?expires=1699892328&or=0&s=8d6d2b8fb83bc4c820473d57383cd7c8,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/97e83ef5-821d-11ee-aaf8-3e4046c83b8b,IN6988936,OVERTURE,$ 508.60,6/30/2023,,,Nike Dri - FIT Micro Pique 2.0 Polo,,1,$ 57.50,$ 57.50,
Screenshot 2023-11-13 160102.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/02c64307-bb3a-43b7-8f0b-c2f0c17d9fa2.jpeg?expires=1699892328&or=0&s=8d6d2b8fb83bc4c820473d57383cd7c8,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/97e83ef5-821d-11ee-aaf8-3e4046c83b8b,IN6988936,OVERTURE,$ 508.60,6/30/2023,,,Ogio Commuter Shirt,,1,$ 51.85,$ 51.85,
Screenshot 2023-11-13 160102.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/02c64307-bb3a-43b7-8f0b-c2f0c17d9fa2.jpeg?expires=1699892328&or=0&s=8d6d2b8fb83bc4c820473d57383cd7c8,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/97e83ef5-821d-11ee-aaf8-3e4046c83b8b,IN6988936,OVERTURE,$ 508.60,6/30/2023,,,OGIO Ⓡ Slate Polo,,1,$ 58.50,$ 58.50,
Screenshot 2023-11-13 160102.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/02c64307-bb3a-43b7-8f0b-c2f0c17d9fa2.jpeg?expires=1699892328&or=0&s=8d6d2b8fb83bc4c820473d57383cd7c8,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/97e83ef5-821d-11ee-aaf8-3e4046c83b8b,IN6988936,OVERTURE,$ 508.60,6/30/2023,,,Columbia Men's BahamaTM II Long - Sleeve Shirt,,1,$ 74.25,$ 74.25,
Screenshot 2023-11-13 160102.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/02c64307-bb3a-43b7-8f0b-c2f0c17d9fa2.jpeg?expires=1699892328&or=0&s=8d6d2b8fb83bc4c820473d57383cd7c8,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/97e83ef5-821d-11ee-aaf8-3e4046c83b8b,IN6988936,OVERTURE,$ 508.60,6/30/2023,,,Dri Duck Men's Cheyenne Jacket,,1,$ 131.25,$ 131.25,
Screenshot 2023-11-13 160102.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/02c64307-bb3a-43b7-8f0b-c2f0c17d9fa2.jpeg?expires=1699892328&or=0&s=8d6d2b8fb83bc4c820473d57383cd7c8,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/97e83ef5-821d-11ee-aaf8-3e4046c83b8b,IN6988936,OVERTURE,$ 508.60,6/30/2023,,,Eddie Bauer® ? Medium Ripstop Duffel,,1,$ 40.50,$ 40.50,
Screenshot 2023-11-13 160102.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/02c64307-bb3a-43b7-8f0b-c2f0c17d9fa2.jpeg?expires=1699892328&or=0&s=8d6d2b8fb83bc4c820473d57383cd7c8,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/97e83ef5-821d-11ee-aaf8-3e4046c83b8b,IN6988936,OVERTURE,$ 508.60,6/30/2023,,,Carhartt Ⓒ Rugged Professional ™ M Series Cap,,1,$ 30.00,$ 30.00,
Screenshot 2023-11-13 160102.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/02c64307-bb3a-43b7-8f0b-c2f0c17d9fa2.jpeg?expires=1699892328&or=0&s=8d6d2b8fb83bc4c820473d57383cd7c8,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/97e83ef5-821d-11ee-aaf8-3e4046c83b8b,IN6988936,OVERTURE,$ 508.60,6/30/2023,,,Independent Trading Hi Vis Sweatshirt,,1,$ 32.00,$ 32.00,
