original_filename,page,file_url,platform_link,InvoiceNumber,Project_Name,SupplierName,InvoiceDate,Total,Unit_Price,Amount,Item,Description,Qty
Screenshot 2023-11-13 155524.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/881f3b9a-3de5-4a5a-bd67-d21dfd1ae2b6.jpeg?expires=1699891728&or=0&s=8f8cb5f3a7a8d789c62fb3ca6f7308eb,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/c8d0c799-821c-11ee-9e61-3e4046c83b8b,,,ARCOPADI,9/25/23,"$ 313,720.35",,"$ 4,000.00",,Mobilization,
Screenshot 2023-11-13 155524.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/881f3b9a-3de5-4a5a-bd67-d21dfd1ae2b6.jpeg?expires=1699891728&or=0&s=8f8cb5f3a7a8d789c62fb3ca6f7308eb,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/c8d0c799-821c-11ee-9e61-3e4046c83b8b,,,ARCOPADI,9/25/23,"$ 313,720.35",,"$ 22,000.00",,Demolition / Clearing,
Screenshot 2023-11-13 155524.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/881f3b9a-3de5-4a5a-bd67-d21dfd1ae2b6.jpeg?expires=1699891728&or=0&s=8f8cb5f3a7a8d789c62fb3ca6f7308eb,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/c8d0c799-821c-11ee-9e61-3e4046c83b8b,,,ARCOPADI,9/25/23,"$ 313,720.35",,"$ 174,029.00",,Mass Grading,
Screenshot 2023-11-13 155524.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/881f3b9a-3de5-4a5a-bd67-d21dfd1ae2b6.jpeg?expires=1699891728&or=0&s=8f8cb5f3a7a8d789c62fb3ca6f7308eb,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/c8d0c799-821c-11ee-9e61-3e4046c83b8b,,,ARCOPADI,9/25/23,"$ 313,720.35",,"$ 20,000.00",,Fine Grading,
Screenshot 2023-11-13 155524.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/881f3b9a-3de5-4a5a-bd67-d21dfd1ae2b6.jpeg?expires=1699891728&or=0&s=8f8cb5f3a7a8d789c62fb3ca6f7308eb,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/c8d0c799-821c-11ee-9e61-3e4046c83b8b,,,ARCOPADI,9/25/23,"$ 313,720.35",,"$ 10,500.00",,Re - spread Topsoil,
Screenshot 2023-11-13 155524.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/881f3b9a-3de5-4a5a-bd67-d21dfd1ae2b6.jpeg?expires=1699891728&or=0&s=8f8cb5f3a7a8d789c62fb3ca6f7308eb,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/c8d0c799-821c-11ee-9e61-3e4046c83b8b,,,ARCOPADI,9/25/23,"$ 313,720.35",,"$ 13,430.00",,C / 01,
Screenshot 2023-11-13 155524.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/881f3b9a-3de5-4a5a-bd67-d21dfd1ae2b6.jpeg?expires=1699891728&or=0&s=8f8cb5f3a7a8d789c62fb3ca6f7308eb,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/c8d0c799-821c-11ee-9e61-3e4046c83b8b,,,ARCOPADI,9/25/23,"$ 313,720.35",,"$ 20,165.50",,C / O2,
Screenshot 2023-11-13 155524.jpg,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/881f3b9a-3de5-4a5a-bd67-d21dfd1ae2b6.jpeg?expires=1699891728&or=0&s=8f8cb5f3a7a8d789c62fb3ca6f7308eb,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/c8d0c799-821c-11ee-9e61-3e4046c83b8b,,,ARCOPADI,9/25/23,"$ 313,720.35",,"$ 49,595.85",,C / O 3,
